AU,3083,Bundoora,Victoria,VIC,PRESTON,,,,-37.6982,145.0597,4
AU,3084,Viewbank,Victoria,VIC,HAWTHORN,,,,-37.7399,145.0932,4
AU,3084,Rosanna,Victoria,VIC,HAWTHORN,,,,-37.7396,145.0697,4
AU,3084,Banyule,Victoria,VIC,HAWTHORN,,,,-37.7464,145.0771,3
AU,3084,Heidelberg,Victoria,VIC,HAWTHORN,,,,-37.75,145.0667,4
AU,3084,Eaglemont,Victoria,VIC,HAWTHORN,,,,-37.7638,145.0638,4
AU,3085,Macleod West,Victoria,VIC,,,,,-37.7228,145.0817,3
AU,3085,Macleod,Victoria,VIC,HAWTHORN,,,,-37.7204,145.0698,4
AU,3085,Yallambie,Victoria,VIC,HAWTHORN,,,,-37.7251,145.0935,4
AU,3086,La Trobe University,Victoria,VIC,,,,,-37.7173,145.0826,1
AU,3087,Watsonia,Victoria,VIC,PRESTON,,,,-37.7104,145.0836,4
AU,3087,Watsonia North,Victoria,VIC,,,,,-37.7104,145.0836,3
AU,3088,St Helena,Victoria,VIC,,,,,-37.6895,145.1296,4
AU,3088,Saint Helena,Victoria,VIC,PRESTON,,,,-37.6977,145.1115,3
AU,3088,Greensborough,Victoria,VIC,PRESTON,,,,-37.7046,145.103,4
AU,3088,Briar Hill,Victoria,VIC,PRESTON,,,,-37.7167,145.1167,4
AU,3089,Diamond Creek,Victoria,VIC,PRESTON,,,,-37.6667,145.15,4
AU,3090,Plenty,Victoria,VIC,PRESTON,,,,-37.6674,145.1124,4
AU,3091,Yarrambat,Victoria,VIC,PRESTON,,,,-37.6375,145.1349,4
AU,3093,Lower Plenty,Victoria,VIC,PRESTON,,,,-37.7333,145.1167,4
AU,3094,Montmorency,Victoria,VIC,PRESTON,,,,-37.7167,145.1167,4
AU,3095,Eltham,Victoria,VIC,MELB NORTH WEST,,,,-37.7333,145.15,4
AU,3095,Eltham North,Victoria,VIC,MELB NORTH WEST,,,,-37.7,145.15,4
AU,3095,Research,Victoria,VIC,MELB NORTH WEST,,,,-37.7,145.1833,4
